V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88
-0.1710539761,0.1071305978,-0.1436223952,0.0879298108,-0.1266074501,0.0726984391,-0.1116472267,0.0576336363,-0.0945100919,0.0462406858,-0.0783425014,0.0336042309,-0.0611063579,0.0233749167,-0.0414498407,0.0148644693,-0.0207085897,0.0031124941,-0.0016445447,-0.0109479553,0.020229843,-0.0190338818,0.0444053746,-0.0201758967,0.0690781558,-0.0177308397,0.0930502347,-0.0092022057,0.1166587275,0.0028754468,0.1367745636,0.0246041619,0.1442111201,0.0535522383,0.1494443392,0.0799985745,0.152032088,0.1074068342,0.1439488879,0.1335990897,0.1314529753,0.1521868021,0.1378675903,0.1664566488,-0.2453955852,0.0637334833,-0.2367451885,0.038398234,-0.2187912082,0.0147703503,-0.2001237476,-0.0063163227,-0.1793108069,-0.02451292,-0.1568906599,-0.0385281097,-0.1352257745,-0.0533492461,-0.1163196126,-0.07231332,-0.0919647536,-0.0844626759,-0.0672688112,-0.0948170568,-0.0416539045,-0.1022637,-0.0153115796,-0.1039856063,0.0102322726,-0.1037276482,0.035367779,-0.0969589692,0.0619640962,-0.0917512845,0.0873493928,-0.0858829987,0.1119136627,-0.0769665653,0.1360378213,-0.0661006863,0.158522141,-0.0507398911,0.1826421949,-0.0370319816,0.2080482453,-0.0221102513,0.2244631012,0.004738868
-0.1614003279,0.1075073906,-0.1425091332,0.0928923073,-0.1235026772,0.0790816411,-0.1088653393,0.062786693,-0.0990682932,0.0447469783,-0.084516414,0.0289831006,-0.0692567153,0.0143434361,-0.0518902952,-0.0010785508,-0.030276332,-0.0125737628,-0.0063539591,-0.0245748844,0.0206721457,-0.0264748357,0.0459172395,-0.0230147982,0.0707913549,-0.0170803002,0.0932518052,-0.0049836534,0.1117566469,0.0123996408,0.1273562526,0.0332534155,0.1363809151,0.0586483126,0.1416069334,0.0844761601,0.1447853433,0.1092392119,0.1466484314,0.1341945758,0.1422773867,0.1547039485,0.1523161185,0.184579927,-0.225291647,0.0730253592,-0.2199447299,0.0475949499,-0.2087518336,0.0242663991,-0.1938353698,0.0019909542,-0.1785350369,-0.0199195429,-0.1603435929,-0.0395005646,-0.1437109764,-0.0594714473,-0.1242747184,-0.0822169878,-0.095201147,-0.0947200088,-0.0681167137,-0.100286457,-0.0415853894,-0.1052428725,-0.014469167,-0.1076145445,0.0124448843,-0.108209187,0.0394621032,-0.1073127349,0.0653283707,-0.1000073656,0.0904632411,-0.0903514057,0.1149033269,-0.0791513583,0.1372142615,-0.063981522,0.1586255758,-0.0465246125,0.1813153668,-0.0291085332,0.2055235474,-0.0148253778,0.2126585571,0.0095109063
-0.1432199522,0.1079268824,-0.1350796478,0.1005990437,-0.1191521605,0.0832162421,-0.1043230815,0.0675124596,-0.0913109053,0.0507648128,-0.0805187512,0.0335116583,-0.0651018749,0.0190836825,-0.0473130712,0.0064617371,-0.0302238986,-0.0093549062,-0.0067825641,-0.0231340721,0.0201764588,-0.026909283,0.04642992,-0.0260514839,0.0718180763,-0.0192343464,0.0953472726,-0.0074733105,0.1151457888,0.0098331248,0.1282417955,0.0330097164,0.1354726746,0.059152235,0.1381420368,0.0852531302,0.1395566177,0.1098498936,0.1356782732,0.1331362484,0.1215539348,0.154002194,0.1256579668,0.1806016675,-0.2381780817,0.0796312346,-0.2250865771,0.0472953711,-0.2114872144,0.0232323049,-0.1988978933,-0.0008734514,-0.1807915293,-0.0218268406,-0.1609335211,-0.0405441924,-0.1401028044,-0.0572299417,-0.1196708599,-0.0752288824,-0.0951810886,-0.0904097983,-0.0685211557,-0.0986319503,-0.0424518749,-0.10717129,-0.0150583742,-0.112682385,0.0124803345,-0.1138435008,0.040169725,-0.1120988627,0.0671815466,-0.106449459,0.0940670345,-0.0995084919,0.1206345615,-0.0880029165,0.1411832278,-0.068742831,0.1620900464,-0.0505116865,0.1836306395,-0.0323398472,0.2068667147,-0.0155561017,0.2178622353,0.0197361923
-0.1513574768,0.0993137488,-0.1431085607,0.0944441489,-0.1242472913,0.0805195263,-0.1081366267,0.0659017255,-0.0937430612,0.0505564071,-0.0801049367,0.0350331405,-0.0645607421,0.0212410184,-0.0455704415,0.0108847511,-0.0239589831,0.0019512666,-0.0042227282,-0.0127270482,0.0191768061,-0.021131606,0.0445670636,-0.0250183676,0.0710732053,-0.0219179524,0.0966252958,-0.0120139271,0.1204985476,0.004784507,0.132138609,0.0316028969,0.1359521629,0.0590600427,0.135525507,0.0853730675,0.1367093206,0.1096339004,0.1285719106,0.129963923,0.1132573778,0.1530888371,0.118679263,0.1805589115,-0.2399698808,0.0667623922,-0.2312473622,0.0448325522,-0.2168917435,0.0203326574,-0.1966899882,0.0011896497,-0.178188603,-0.0184170563,-0.1575630838,-0.0353991963,-0.1363673131,-0.0513499817,-0.1147974523,-0.0669488611,-0.0910143332,-0.0790721963,-0.066439223,-0.089975832,-0.0414281737,-0.1000350283,-0.0151889836,-0.1070031275,0.0110611032,-0.1135558398,0.0389705989,-0.1121263206,0.0664475222,-0.108282449,0.0938287419,-0.1007314947,0.119094723,-0.0878018485,0.1427270053,-0.0733043049,0.1672513378,-0.0598798411,0.1909185628,-0.043105577,0.2175102733,-0.0220203935,0.2242120508,0.0147891788
-0.1648260747,0.1087532066,-0.1422425257,0.0908440504,-0.1270792804,0.0734470265,-0.1140866636,0.0563124146,-0.0968260835,0.0443716846,-0.082054285,0.0297027576,-0.0643061483,0.0185579855,-0.0454778514,0.0080709461,-0.0252601823,-0.00209417,-0.0031763072,-0.0107359408,0.0198267696,-0.0157339697,0.0436220572,-0.0149485345,0.0677382998,-0.0118569285,0.091186061,-0.0043593418,0.1138221757,0.0072054168,0.1324929042,0.0275665697,0.1423642009,0.0546909592,0.1473279866,0.081654632,0.1486122754,0.1080824984,0.1434698046,0.1328662331,0.1398991396,0.1531756419,0.1439614494,0.1748966161,-0.2430804065,0.0574824133,-0.2333364458,0.0399583108,-0.2150376686,0.0179359821,-0.1948151084,-0.0005798287,-0.1746826843,-0.0181011307,-0.1572082008,-0.0380439621,-0.1377044617,-0.0557998455,-0.1171583427,-0.0735682972,-0.0922382711,-0.0846341306,-0.0676311403,-0.0953138195,-0.0419627454,-0.1035778087,-0.0153494148,-0.1054221065,0.0108121829,-0.1049572897,0.0369925293,-0.1007538591,0.0632625023,-0.0965438948,0.0888779592,-0.0900553694,0.1141755836,-0.0811717434,0.1398357111,-0.0722107129,0.1638289134,-0.0571750243,0.1852191374,-0.0381465934,0.2015792004,-0.015225684,0.2166334487,0.0054346406
-0.1418588447,0.1030832999,-0.1379914215,0.0987652667,-0.124704793,0.0797506324,-0.1123039542,0.0626593792,-0.0991803551,0.0461123213,-0.0836533077,0.0315905737,-0.0685154806,0.0163811566,-0.0494628467,0.0025040321,-0.0284874826,-0.0067405845,-0.009559013,-0.0240941784,0.018644288,-0.0337079719,0.0482130302,-0.0347494804,0.0771141703,-0.027419098,0.1011419058,-0.0114075379,0.1190570995,0.0091106549,0.132806254,0.0329883617,0.1391616199,0.0601144374,0.1409317141,0.086590863,0.140961739,0.1115965709,0.1402296652,0.1360593963,0.1271578532,0.1565367126,0.127348754,0.1891824041,-0.2313388274,0.0852078557,-0.2189942107,0.0527996563,-0.2040916848,0.0295560286,-0.1927200639,0.0049500999,-0.1797445192,-0.0179989482,-0.1623485431,-0.0391640068,-0.1425075934,-0.0581206766,-0.1209605104,-0.0755731067,-0.097601466,-0.0911681814,-0.0716213004,-0.1054095986,-0.0428768245,-0.1115917814,-0.0147688357,-0.1155220169,0.0134033071,-0.1153445953,0.0408938923,-0.1109009606,0.0681179051,-0.1056307511,0.0943314167,-0.0959771968,0.1185965441,-0.0825356669,0.1405645867,-0.0657139419,0.1624598898,-0.0485670742,0.1820484522,-0.0297182352,0.1957693213,-0.008609954,0.2063384701,0.0201258406
-0.1558986567,0.1063298069,-0.1432879701,0.0935878353,-0.1259218115,0.0780220315,-0.1091360198,0.0643686991,-0.0966051182,0.0475905077,-0.0832768224,0.0315661665,-0.0682242127,0.016953024,-0.0524654615,0.0013902894,-0.032635139,-0.0139085968,-0.007562324,-0.0253562537,0.0193645202,-0.0298066254,0.0465687045,-0.029553798,0.0723837435,-0.022006692,0.0978370291,-0.011999993,0.1194353552,0.0065557763,0.1316938538,0.0318980293,0.1382485003,0.0590304258,0.1378717558,0.0854159093,0.1372581545,0.1095874389,0.1283773402,0.1321029311,0.1238290245,0.1576856261,0.1326912868,0.1768855343,-0.241227009,0.0723267919,-0.2269837797,0.0481513026,-0.207739388,0.0271735878,-0.192746923,0.0037202103,-0.1768945867,-0.0175690325,-0.1575001551,-0.0359861164,-0.1379254036,-0.0540328284,-0.1166926525,-0.0711550397,-0.0914504,-0.0810547836,-0.0660333282,-0.0898604747,-0.0404916016,-0.0987463345,-0.0141329283,-0.1048662392,0.012187835,-0.1092454106,0.0393258102,-0.1080512205,0.0666674847,-0.1055500583,0.0929710371,-0.0967839262,0.1193947707,-0.0870767767,0.1422905549,-0.07031815,0.1642572625,-0.0530504566,0.1859252872,-0.0350592015,0.2083680041,-0.0163650424,0.2278843771,0.0170611268
-0.1635973616,0.1030960902,-0.1422014425,0.0892830127,-0.1241955918,0.0750907905,-0.1082920637,0.0611943799,-0.0934363186,0.0469025497,-0.0776131682,0.0336926962,-0.0613021698,0.0210325842,-0.0436540714,0.0085249218,-0.0252808107,-0.0050645761,-0.0026947041,-0.0133612285,0.0207193786,-0.0176686778,0.0444759523,-0.0154159845,0.0685060248,-0.0113990125,0.091602488,-0.0030252123,0.1138612136,0.0082261876,0.1319053302,0.0280169441,0.1406695306,0.0545801612,0.1475997147,0.0799361997,0.1536149076,0.1059423491,0.1498084121,0.132294801,0.1464220567,0.1523304025,0.150112303,0.1726024295,-0.236316182,0.0712415742,-0.2292969707,0.043117312,-0.2161180652,0.0184111878,-0.2009552373,-0.0058688296,-0.1799437305,-0.0235507493,-0.16293162,-0.0447086526,-0.1402498141,-0.0603193061,-0.1195565149,-0.0768605051,-0.0967305067,-0.0929296985,-0.0707376979,-0.1055421674,-0.0423775425,-0.1132214416,-0.0144972874,-0.1120097283,0.0111700534,-0.1073246868,0.0363388414,-0.1002225704,0.0617790915,-0.091879849,0.0871730328,-0.0845469006,0.1108156445,-0.0740247165,0.1342896269,-0.0611865455,0.1575210535,-0.047490761,0.179886062,-0.0319785208,0.2003084849,-0.0140736116,0.2133996684,0.0081573585
-0.1705891174,0.108078933,-0.1480591574,0.0897457357,-0.1308478988,0.0739971384,-0.1148997297,0.0595297443,-0.0983304793,0.0468812658,-0.083951179,0.0317501394,-0.0681764376,0.0172368422,-0.0499291923,0.0048445908,-0.0322723816,-0.0099516745,-0.0101676322,-0.0252821778,0.0178601482,-0.0335742352,0.0468451679,-0.0328559138,0.0737040493,-0.0250472727,0.0993510514,-0.0127745274,0.1191582278,0.0078380767,0.1306520292,0.0332783155,0.1326906481,0.0605344324,0.1342636516,0.0869610279,0.1351260259,0.1113729777,0.1311212359,0.1346519217,0.1238747034,0.1587547939,0.1343007065,0.1825612871,-0.2337011588,0.0690130395,-0.2244554399,0.0503964558,-0.2062618578,0.0305896407,-0.1867067722,0.0104433168,-0.1692968478,-0.010663927,-0.1522771837,-0.0301692548,-0.1327599675,-0.0467402592,-0.1108243439,-0.0618029803,-0.0888438781,-0.0779200712,-0.0685121527,-0.095207116,-0.0433824349,-0.1070183804,-0.0157948326,-0.1141642292,0.0120428382,-0.1141380409,0.0395187429,-0.1141310766,0.0683511876,-0.1121275971,0.0958314155,-0.1012526919,0.1203683429,-0.0870612965,0.1434841345,-0.0707742611,0.1642151997,-0.0518240622,0.1856195923,-0.033540965,0.2093519485,-0.0158035913,0.222309028,0.0153659268
-0.166458918,0.1092334831,-0.144258258,0.0894753584,-0.127255144,0.0736481616,-0.1114851567,0.0593169576,-0.094467512,0.0475905894,-0.0785873149,0.034367637,-0.0605856936,0.0244421355,-0.0420443989,0.0125108124,-0.0233699,-0.0008029473,-0.0032312437,-0.0139602039,0.0197747693,-0.0237573405,0.0455661613,-0.0250471733,0.07125846,-0.0205480373,0.0954123941,-0.0097526558,0.1166333057,0.0066661307,0.1327941391,0.0297274657,0.1350534034,0.0574307919,0.135430856,0.0833928878,0.1338887309,0.1077719186,0.1316286408,0.1311983621,0.1239168926,0.1540084222,0.128742551,0.1772788795,-0.24287064,0.0774155708,-0.2282486403,0.0446194135,-0.2077281196,0.0260317487,-0.1892034756,0.0049192503,-0.1728777659,-0.016307974,-0.1560762868,-0.0365871227,-0.1381331593,-0.0559274358,-0.1175289541,-0.0735948346,-0.0941761284,-0.0883136009,-0.0692866942,-0.1001730174,-0.0430557277,-0.1102159884,-0.0150022043,-0.1143453282,0.0125287821,-0.1136826834,0.0393007889,-0.1085554674,0.0641164091,-0.0988068563,0.0892388973,-0.0887793148,0.1144566918,-0.0787369362,0.1392927757,-0.0676950101,0.1637692179,-0.0557428347,0.1883150857,-0.0423503346,0.2181122864,-0.024566562,0.2267000969,0.0172036831
