V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88
-0.1403274681,0.0973280723,-0.1367873701,0.0948394289,-0.1219488375,0.0800318368,-0.1091413319,0.0648969018,-0.0953445773,0.0503681693,-0.0783838331,0.0397413669,-0.0612364812,0.0280717305,-0.0437508032,0.0151354321,-0.0236351317,0.0045572778,0.0014647468,-0.0027834692,0.0231473962,-0.0175651657,0.0469639207,-0.0195847417,0.0710770862,-0.0140858078,0.0947337565,-0.005866568,0.1163841878,0.0089059123,0.1251682627,0.0342049158,0.1280859847,0.0606651815,0.1307327607,0.0865065846,0.1322317239,0.1104256793,0.1313274952,0.1315933211,0.119332708,0.1522099877,0.1243714955,0.1677408608,-0.2485690451,0.078612131,-0.2252242445,0.048472172,-0.2061887176,0.0302516832,-0.1889013246,0.010084538,-0.1719901367,-0.0099867892,-0.154123191,-0.029585271,-0.1374684243,-0.0503129367,-0.1195627764,-0.0704853053,-0.0986888025,-0.0885501768,-0.0754470926,-0.1062282105,-0.0477122722,-0.1184286354,-0.0185443383,-0.1263869789,0.0107610688,-0.1285633986,0.0408519133,-0.1309109237,0.072155503,-0.1240664209,0.0999669182,-0.11098164,0.124812549,-0.0948550967,0.1468105257,-0.0758814104,0.1664951887,-0.0553666835,0.1870211954,-0.0345378222,0.1938917304,-0.0070901117,0.2151880827,0.0274603801
-0.1389058436,0.1060497888,-0.131270299,0.0982455065,-0.119307152,0.0810225465,-0.1070132716,0.065668312,-0.0934354977,0.0510490343,-0.0803996272,0.0358228921,-0.0657693729,0.0213829269,-0.0512156672,0.0041538596,-0.0301314402,-0.0118145043,-0.0034854416,-0.0239680553,0.024471888,-0.0253727785,0.0488935498,-0.0201231543,0.0725269254,-0.0106107662,0.0963073063,-0.0038792176,0.1116728145,0.0138155939,0.121166885,0.0378296844,0.1310830124,0.0631917247,0.1392159148,0.0879225131,0.1508065639,0.1082740396,0.1575953637,0.1334374767,0.1526213121,0.143223047,0.1898025589,0.1716193697,-0.2302344917,0.0732366637,-0.2214695222,0.0486862608,-0.2128441403,0.0242709027,-0.2007407756,0.0011189837,-0.1877928225,-0.022602897,-0.1707940417,-0.0454198134,-0.1508979063,-0.0662220035,-0.1287019004,-0.085799626,-0.1024807075,-0.1035076437,-0.0711940534,-0.1144388652,-0.0419321366,-0.113879387,-0.0144109488,-0.1125758263,0.013577637,-0.111481993,0.0414262584,-0.1074381311,0.068806432,-0.1045063715,0.0938350748,-0.0942610906,0.1170581429,-0.0804981382,0.1371524358,-0.0626689257,0.1554279392,-0.0435462418,0.1689991697,-0.0227843698,0.1785809263,-0.0010800098,0.1833989493,0.0184586831
-0.157351488,0.1188168756,-0.1372762954,0.0942959536,-0.1238134897,0.0785391121,-0.1113396887,0.0632786944,-0.0986877073,0.0478017147,-0.0831985393,0.0346635399,-0.0671613566,0.0209072729,-0.0480563333,0.0097435904,-0.0285087378,-0.003767382,-0.0046960707,-0.0138944884,0.0196410934,-0.0249764143,0.0466890555,-0.0296379506,0.0727112998,-0.021354361,0.0956340645,-0.0084478398,0.1119049697,0.0119225336,0.124786925,0.0353219583,0.1334100907,0.0609822586,0.1367888634,0.0868724078,0.1391062574,0.1113074667,0.1389980277,0.1349388262,0.1354868273,0.1559034183,0.1408597071,0.1823390359,-0.2286097605,0.0608492401,-0.2207064711,0.0495608908,-0.2074261996,0.0270235831,-0.1907683198,0.007716893,-0.1726710054,-0.0116057128,-0.1560680496,-0.0320120755,-0.1370144963,-0.0502644824,-0.1168420892,-0.0683868379,-0.0962569207,-0.0864164757,-0.0710854889,-0.0993175732,-0.0458475287,-0.1126964454,-0.0179788732,-0.1216616042,0.0114559824,-0.1246164064,0.0404748351,-0.1220729913,0.0691024204,-0.1170928866,0.0972872446,-0.1075382824,0.122966032,-0.092915909,0.14703871,-0.0752866314,0.1634051228,-0.0517621704,0.1774285002,-0.0279536397,0.1923734304,-0.004271059,0.2038154504,0.0151643536
-0.1748881806,0.1123514397,-0.1421128635,0.0857659824,-0.1263357402,0.0724171766,-0.1096196979,0.0625233168,-0.0940688702,0.0505831348,-0.0779699005,0.0402626073,-0.0607863662,0.0321471848,-0.0393276479,0.0250535472,-0.014804581,0.0085468137,-0.0055276531,-0.0149838988,0.0197023794,-0.0202085136,0.0444669798,-0.0221634636,0.0691186351,-0.0193195551,0.0935997264,-0.0124634436,0.1174779549,0.0017031525,0.1345522753,0.0267734193,0.1421029963,0.0556726616,0.1441683764,0.0822640326,0.1470543113,0.1069638802,0.1459827888,0.1306892725,0.1463983682,0.1420079042,0.158684093,0.1524504513,-0.2572885186,0.0496015411,-0.2408522573,0.0290528668,-0.2194027828,0.0108501876,-0.198475838,-0.003425497,-0.1790053317,-0.0195436488,-0.1604302285,-0.0378254622,-0.1409734991,-0.0563704079,-0.1172315038,-0.0680448396,-0.092499875,-0.0741913995,-0.0662120158,-0.0821476879,-0.0399383821,-0.0900704589,-0.0141062373,-0.0965277732,0.0124165773,-0.1005899371,0.0390018324,-0.1043078782,0.0646784982,-0.106851328,0.0917073322,-0.1026864156,0.1173516973,-0.0904460919,0.1410185486,-0.07478081,0.1624819224,-0.0560022493,0.1787901853,-0.0332406847,0.1948813351,-0.0107651568,0.2062211576,0.0192760285
-0.1626882251,0.1077189129,-0.1390073793,0.0898678685,-0.1258063889,0.0739629942,-0.110624762,0.0610594692,-0.0963009407,0.0474361376,-0.0812135388,0.0340032482,-0.0636109408,0.0227066645,-0.0443665496,0.0136566112,-0.0183793434,0.0085011558,-0.0052928195,-0.0157991363,0.0204787884,-0.0264490707,0.0471700796,-0.026859325,0.0706855183,-0.0174180927,0.0922187715,-0.0050018526,0.1113212483,0.0113287807,0.1255380168,0.0332531051,0.1347925622,0.0585374792,0.1418979469,0.0837928429,0.1426633531,0.1086496867,0.1438507011,0.1325687427,0.13909363,0.1528799133,0.1459633688,0.1696037575,-0.238744166,0.0676072156,-0.2287041564,0.043308874,-0.2133902798,0.0212823268,-0.1979327997,-0.0003564862,-0.1785659234,-0.018400205,-0.1610324303,-0.0383802762,-0.1393250851,-0.0544657708,-0.1165858632,-0.0689521056,-0.0923657633,-0.0811876695,-0.068206068,-0.0953631931,-0.0437310772,-0.1088027848,-0.01646348,-0.1159058949,0.0109266872,-0.1130878694,0.0377962675,-0.1081915283,0.0642017201,-0.100940348,0.0905687185,-0.0924298534,0.1162380916,-0.082616773,0.1408325424,-0.0703771037,0.1635773305,-0.054229888,0.1833258364,-0.0342768196,0.2040978267,-0.0152153401,0.2150989743,0.0029816002
-0.1393942715,0.1130192551,-0.128446065,0.0967037744,-0.1185392813,0.0791046499,-0.1078074353,0.0633316719,-0.0940941609,0.049243132,-0.0845939153,0.0316458911,-0.0676341808,0.0171468281,-0.049503252,0.0035986462,-0.0290847448,-0.0084371227,-0.0065683831,-0.0227790746,0.0207750611,-0.0316007476,0.0484392566,-0.0320847772,0.0751209732,-0.0264068675,0.0993464434,-0.0137385446,0.1195092005,0.0055853786,0.1309817738,0.0312645267,0.1371984894,0.058136049,0.1407007393,0.0841242395,0.1417225804,0.1087151154,0.1401986461,0.1322850635,0.1350587281,0.153126879,0.144837728,0.1626040205,-0.2639992736,0.0917789633,-0.2338383313,0.0393821848,-0.2148262668,0.0188143832,-0.1962810852,5.73713852059787E-005,-0.1760206797,-0.0164107218,-0.1562733109,-0.0337565334,-0.1360240548,-0.0512104699,-0.1162315422,-0.0697396088,-0.0950669247,-0.0872537626,-0.069500102,-0.0992765752,-0.0425859774,-0.1063251211,-0.0153002761,-0.1095466524,0.012590718,-0.1097665455,0.0401033159,-0.1106784711,0.0670678286,-0.106793752,0.0937102401,-0.0993706108,0.1177104061,-0.0853647921,0.1407310235,-0.0697689376,0.1604185878,-0.0508052149,0.1763264359,-0.0276159282,0.19514871,-0.0089467439,0.2039166288,0.0380095521
-0.1523325357,0.1018733578,-0.1380928074,0.0922875568,-0.1221015024,0.0790526515,-0.1083808647,0.0647687451,-0.0935562919,0.0516857652,-0.0785954636,0.0386659303,-0.0615595488,0.0269759792,-0.0452500553,0.0125111032,-0.0271795614,-0.0025216885,-0.0040217784,-0.0142311857,0.0215503876,-0.0188770004,0.0465719628,-0.022474279,0.0718822864,-0.0214836855,0.0976756599,-0.0138071491,0.1195222532,0.0046721056,0.1335744117,0.0300768115,0.141164801,0.0576053094,0.1444324697,0.0846209189,0.1422543928,0.1100589922,0.131789852,0.1307710734,0.1275677791,0.1549419575,0.1420925069,0.1765160486,-0.2405058555,0.0647695387,-0.2326880279,0.0419518154,-0.2129908483,0.0227603847,-0.1979587277,0.0013664855,-0.1793424614,-0.0176136159,-0.1606904312,-0.0365393782,-0.1393090237,-0.052669653,-0.1172529139,-0.0683873604,-0.0941627755,-0.0827368269,-0.0694383679,-0.0954051857,-0.0434819193,-0.1061040363,-0.0170406705,-0.1154700627,0.0110767947,-0.1180787806,0.0384165167,-0.112524137,0.065714134,-0.1071346118,0.0919570334,-0.097500229,0.1180332518,-0.0873703931,0.1411027737,-0.0712976427,0.1628152629,-0.0534420566,0.1814284808,-0.0325134117,0.1964835265,-0.0090860534,0.2088258947,0.0093358928
-0.1686855688,0.1009090778,-0.1454949347,0.0866377329,-0.1304890026,0.0732945993,-0.1159099428,0.0599556274,-0.1012032627,0.0462307993,-0.0849073862,0.0333694387,-0.0661256206,0.0241301567,-0.0461968865,0.0166205482,-0.024302686,0.0076124264,-0.0005784105,-0.0057456173,0.0180697693,-0.0238670589,0.0446613592,-0.0261224489,0.07104302,-0.0242266403,0.0979423542,-0.0147323222,0.1181487561,0.0066511423,0.1303244785,0.0330950166,0.1320786484,0.0607922959,0.1281078013,0.0852907634,0.1229949944,0.1065911302,0.1120531937,0.1312790115,0.1150583537,0.1620473908,0.1255386808,0.1646168688,-0.2355929642,0.0653721361,-0.2264158564,0.0475366498,-0.20827574,0.0294297708,-0.1891889301,0.0113164316,-0.1711377741,-0.0083891277,-0.1537089363,-0.0273802545,-0.1339691563,-0.0442528643,-0.1139642678,-0.0605124479,-0.0906616622,-0.0715311361,-0.0659220057,-0.0830907575,-0.039296735,-0.0928921682,-0.0137440361,-0.1046566547,0.0111345356,-0.114127769,0.0364250892,-0.1235147392,0.0670260648,-0.12438667,0.0982837833,-0.1171863883,0.1271566342,-0.1033447631,0.1519964869,-0.0854909546,0.1741726989,-0.0675011198,0.2014112423,-0.0464159353,0.2142281213,-0.0141265863,0.2279156994,0.0307154098
-0.148926217,0.1167560414,-0.131310172,0.0967770358,-0.1188024656,0.0797610095,-0.1082538932,0.0635684286,-0.0954580064,0.0486395396,-0.0803911146,0.0353187907,-0.0634676761,0.0233143308,-0.0451594669,0.0113872287,-0.0243128241,0.0018325869,0.0019933363,-0.0052019147,0.0202555985,-0.0252753511,0.0478372233,-0.0283012228,0.0711306342,-0.0172681202,0.0911884833,-0.0030042071,0.1098139316,0.0138798296,0.125123827,0.0347033499,0.1365222689,0.058898968,0.1434789021,0.0843746738,0.1462283161,0.1098045495,0.1438388454,0.133617133,0.1433917609,0.1477213707,0.163370448,0.1654450674,-0.2357060914,0.0691683006,-0.2252979681,0.0448153848,-0.2116759392,0.0223487,-0.1999201557,-0.0015845218,-0.1801896486,-0.0203868874,-0.1625102123,-0.0401629773,-0.1422580698,-0.0579430808,-0.1222122727,-0.0768743723,-0.0990012087,-0.0930784183,-0.0738262766,-0.1078561361,-0.0456973923,-0.1185804778,-0.0162900168,-0.1228766997,0.0129860018,-0.1227790188,0.040194648,-0.1152925428,0.0668799121,-0.1073939014,0.0922670913,-0.0965188027,0.1150072791,-0.0812150889,0.1369221261,-0.0646522386,0.1563184659,-0.045908975,0.1732893165,-0.0247184284,0.18962447,-0.0026257666,0.2030042016,0.0173668316
-0.1493237656,0.1132502495,-0.1324751895,0.0990060121,-0.1193409397,0.0817653695,-0.1073127944,0.066585025,-0.0938023893,0.0525128188,-0.0786987055,0.0397304397,-0.0621523707,0.0273028306,-0.0453166255,0.0134201588,-0.0255621674,0.0006512029,-0.0091504746,-0.0200663132,0.0191221957,-0.0318159434,0.0480164959,-0.0308774793,0.0738196007,-0.0222083007,0.0950334714,-0.0071883609,0.112841886,0.0116126992,0.1231547652,0.0357309238,0.1284458728,0.0617383225,0.1305951792,0.0874439571,0.1325666017,0.1116820547,0.1328756077,0.1345005022,0.129814022,0.156261375,0.1361020045,0.1810626136,-0.2293205363,0.0664910357,-0.2186284104,0.0494809382,-0.2094564564,0.024929978,-0.1959018217,0.0030410202,-0.1772087544,-0.0155458848,-0.1578933759,-0.0335723992,-0.1380714475,-0.0515959146,-0.1182451612,-0.0701696723,-0.0984624441,-0.0893480292,-0.0741437485,-0.1047700313,-0.048071943,-0.1195597243,-0.0176007554,-0.1265372397,0.0126036552,-0.1262084483,0.0417078511,-0.1213957983,0.0679358534,-0.1103242356,0.0936458333,-0.0987014705,0.1181746764,-0.0848301753,0.1416145248,-0.0690907205,0.1645310477,-0.0526598785,0.1844742446,-0.0324937979,0.2034582819,-0.0111660573,0.2156066058,0.0119263478
