V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88
-0.1409581845,0.0972886879,-0.138385582,0.0957749617,-0.1225731386,0.0801271123,-0.1092083945,0.0645173749,-0.0950838438,0.0499347173,-0.0778411487,0.0392759708,-0.0605341161,0.0275314133,-0.0430389479,0.0147825777,-0.0232087792,0.0045833241,0.0016100005,-0.0025721239,0.0226612946,-0.017027633,0.0464449798,-0.019213899,0.0707046013,-0.0137112805,0.0945703596,-0.005396538,0.1162477946,0.0092853615,0.1250100937,0.0340529767,0.127941379,0.0604488182,0.1305307423,0.0864397153,0.1320179445,0.1105388037,0.131227702,0.1319614421,0.1189835497,0.1530317044,0.1239453659,0.168769453,-0.2492960789,0.0781387184,-0.2263441631,0.0486507403,-0.2066701388,0.0298445093,-0.1888298579,0.0091883431,-0.1716594253,-0.0110245294,-0.1536468704,-0.0306513654,-0.1370271675,-0.0512100187,-0.1191256239,-0.071150065,-0.0982536918,-0.0890024469,-0.0750771372,-0.1064506443,-0.0473203592,-0.1185124723,-0.0180789592,-0.1263635152,0.0109748378,-0.1284090428,0.0411719993,-0.130679138,0.0728500973,-0.123637262,0.1006464491,-0.1104064052,0.1253077862,-0.094264155,0.1471097873,-0.0753473403,0.1665510752,-0.0549779839,0.186861936,-0.0347295064,0.1933777531,-0.0079973033,0.2154140795,0.0285679424
-0.1396373602,0.1062279589,-0.132711714,0.0993822415,-0.1199470358,0.081232976,-0.1071703171,0.0654231027,-0.0932362201,0.0505142584,-0.0798055073,0.0350320859,-0.0649572928,0.0205545892,-0.0503164017,0.003557353,-0.029542864,-0.0118956499,-0.0035673363,-0.0236966451,0.0239378824,-0.0251210359,0.0484237432,-0.019877948,0.0720905583,-0.0103266194,0.0961352712,-0.0034878773,0.1115410924,0.0140600957,0.1208669341,0.0378132937,0.1307412619,0.0632920018,0.1388932768,0.0883577053,0.150523806,0.1089065003,0.1573029725,0.1340495151,0.1523062644,0.1442134113,0.1895245025,0.1728211036,-0.2310480889,0.0730940832,-0.2222347538,0.0486341011,-0.2132819149,0.0236329528,-0.2008656188,0.0001489064,-0.1877000588,-0.023645045,-0.1704470608,-0.046440827,-0.1504535802,-0.0670784307,-0.1282087408,-0.0864756876,-0.1016949153,-0.1040789908,-0.0700561638,-0.1147308215,-0.0407312341,-0.1138593409,-0.0135507282,-0.1124525474,0.0140731996,-0.1112760872,0.0416273432,-0.1071734778,0.0689780926,-0.1041605267,0.0941380208,-0.0937889592,0.1172949146,-0.0799894327,0.1372506121,-0.0622039185,0.1553784958,-0.0431926187,0.1686365039,-0.0229257356,0.1779249509,-0.0023962862,0.1835752083,0.0193262733
-0.1580579371,0.1187826742,-0.1386647709,0.0952469115,-0.1243825601,0.0786167851,-0.1114050404,0.0628431858,-0.098422827,0.0471558031,-0.082587591,0.0338995319,-0.0664420668,0.0203042246,-0.0473245119,0.0093104246,-0.0279178049,-0.003948902,-0.0045659421,-0.0136957365,0.0191269272,-0.024460412,0.0460994766,-0.0292574221,0.0723963755,-0.0210374243,0.0955649209,-0.0080174623,0.1117622774,0.0122441463,0.1245630683,0.0354274677,0.1331978512,0.0609336562,0.1365962318,0.086839142,0.1388987884,0.1114188779,0.1387695809,0.135383751,0.1351290177,0.1567609279,0.1404314974,0.1834097533,-0.2292417553,0.0604859328,-0.221570849,0.0496350218,-0.2077883328,0.026516133,-0.1906911534,0.0068887739,-0.1723529006,-0.0126005963,-0.1555727858,-0.0330138877,-0.1364494208,-0.0511100411,-0.1163677943,-0.0690004715,-0.0957139188,-0.0868719957,-0.0706950154,-0.0995248047,-0.045701044,-0.1126856051,-0.0177067191,-0.121603529,0.0118096446,-0.1244758806,0.040874081,-0.1218349143,0.0694635887,-0.1167707087,0.0976586733,-0.1071259341,0.1232594247,-0.0924565904,0.147322701,-0.0747670436,0.1635539048,-0.051366086,0.1771677939,-0.0280909989,0.1919201005,-0.0045578403,0.2040568155,0.0161711624
-0.175483349,0.1121226967,-0.1436720109,0.08653398,-0.1269844255,0.0725044036,-0.1097012683,0.0622883189,-0.0937870006,0.0501653632,-0.0774577203,0.0398334633,-0.0603734935,0.0319420034,-0.0385125198,0.0248143565,-0.0138682659,0.00779791,-0.0052610406,-0.0149892137,0.019258253,-0.0197105084,0.0439281498,-0.0216941343,0.0686850647,-0.0188863668,0.0933742931,-0.0119958271,0.1173078694,0.0021372439,0.1342319658,0.0268749097,0.1417919492,0.055491505,0.1438941672,0.0821477258,0.1467721842,0.1069940279,0.1457022444,0.1310619587,0.1461328454,0.1428978029,0.1583305758,0.1534409345,-0.2577518711,0.0490011451,-0.2418605465,0.0291224785,-0.2198742341,0.0104871238,-0.1982845282,-0.0041774929,-0.1784639976,-0.0205445232,-0.1596968802,-0.0388601892,-0.1400276717,-0.0571947255,-0.1161012036,-0.0685793603,-0.0912514507,-0.0746226958,-0.0653140603,-0.0824014521,-0.0394148849,-0.0900991392,-0.0137868237,-0.0964065481,0.0123408215,-0.1003216603,0.0386004211,-0.103936146,0.0643552504,-0.1065280347,0.0917556589,-0.1023548579,0.1175289236,-0.0900326303,0.1411189976,-0.0743625761,0.1625178908,-0.0556315415,0.1785419984,-0.0332204439,0.1943629385,-0.0113919374,0.2063967839,0.0202826534
-0.163270173,0.1076359838,-0.1405418611,0.0907664411,-0.1263587823,0.074058719,-0.1106779125,0.06077293,-0.0959899585,0.0468893132,-0.0805729246,0.0333944883,-0.0629921696,0.0223668592,-0.0439703154,0.0136516233,-0.0177004454,0.0080884978,-0.0050854291,-0.0157707729,0.0199263464,-0.026088169,0.0466370663,-0.0266303191,0.0703658701,-0.0171747792,0.0920448223,-0.0046529516,0.1111211762,0.0116319143,0.1252444471,0.0333124185,0.1344843726,0.0584900929,0.1416274285,0.0836746543,0.1424153091,0.1085929811,0.1436160203,0.1328504399,0.138738545,0.1535795237,0.1455738216,0.1704870598,-0.2392998046,0.0672552331,-0.2293788333,0.0433190384,-0.2136613704,0.0207813494,-0.1977829139,-0.0011862782,-0.1781536517,-0.019336165,-0.1604056904,-0.039336288,-0.1385546099,-0.0552465946,-0.1158169807,-0.0695513464,-0.0916777013,-0.0816367801,-0.0679352254,-0.0954989766,-0.0435779223,-0.1087853831,-0.0158655305,-0.1158592721,0.0116605594,-0.1128643248,0.038387688,-0.1078797071,0.0645486255,-0.1005984479,0.0905728869,-0.0921217538,0.1160555243,-0.082328325,0.1406365,-0.0700768778,0.1634046657,-0.0539360886,0.1830533482,-0.0340118956,0.2038792834,-0.0148903178,0.2152758988,0.0038622533
-0.1400758803,0.1130481928,-0.1296166973,0.0976489694,-0.1190519875,0.0791254196,-0.1078878495,0.0629369066,-0.0938347793,0.0484674885,-0.0838893952,0.0306116379,-0.0668178123,0.0165003141,-0.0487508184,0.0031783596,-0.028464075,-0.0086389241,-0.0064462652,-0.0225585612,0.0202554317,-0.0311439179,0.0478611225,-0.031679364,0.074729375,-0.0260131632,0.0991850753,-0.0132504649,0.1192903883,0.0059762785,0.1306548108,0.0312906819,0.1368964364,0.058061894,0.1404198719,0.0840951918,0.1414310596,0.1087778632,0.1399599861,0.1327123559,0.1346432653,0.1539990399,0.1444114866,0.1636849966,-0.2647920492,0.0913448708,-0.2347238324,0.0394671398,-0.2153079702,0.0184455989,-0.1962312132,-0.0006948417,-0.1756268043,-0.0172890528,-0.1556779728,-0.0346880805,-0.1354396715,-0.052028638,-0.1157506581,-0.0703279122,-0.0944517219,-0.0876941898,-0.0687841983,-0.0995060008,-0.0418828703,-0.1063649514,-0.0146244226,-0.1094354785,0.0128560461,-0.1095415477,0.0402067768,-0.110380322,0.0672504226,-0.1064229664,0.0939795639,-0.0989068704,0.117930268,-0.0848556986,0.1408315714,-0.0692870154,0.1604524863,-0.0503814053,0.1762049277,-0.0273796911,0.1946647211,-0.0100053708,0.2040138512,0.0391012288
-0.152944212,0.1018225742,-0.1398368352,0.0931749878,-0.1227571036,0.079221557,-0.1084652533,0.0644872424,-0.0932957382,0.0512257346,-0.077994814,0.038084796,-0.0608233855,0.0263600962,-0.0444325951,0.0118919651,-0.0265269927,-0.0027418919,-0.0039538256,-0.0139764297,0.0210291574,-0.0184453819,0.0459273216,-0.0220347867,0.0713896671,-0.0211054349,0.0974709801,-0.0133933902,0.119346406,0.0050219498,0.1333246597,0.0301085332,0.1409423742,0.0574687688,0.1443267396,0.0844037711,0.1423711627,0.1097967544,0.1316408364,0.1310169195,0.1271036614,0.1557006554,0.141641823,0.177547448,-0.2411164445,0.0643737836,-0.233523609,0.0420213785,-0.2133794409,0.0223472652,-0.1978443956,0.0004808448,-0.1789456373,-0.0185778122,-0.1600617954,-0.0375034548,-0.1385806695,-0.0534852362,-0.1165684517,-0.0690136083,-0.0934690135,-0.0831998079,-0.0689342177,-0.0956151145,-0.0432533466,-0.1060794735,-0.0167992202,-0.1153555832,0.0116193204,-0.1178828838,0.0390164635,-0.1121931095,0.0661096798,-0.1067468607,0.0921146216,-0.097097114,0.1181013768,-0.0869480796,0.1411401068,-0.0708511891,0.1627466658,-0.0530365172,0.181114397,-0.032413825,0.1960048848,-0.0092160008,0.2090246913,0.0103559603
-0.1693239055,0.1006763026,-0.14726428,0.0873323215,-0.1310945679,0.0733023132,-0.1159388312,0.0595610534,-0.1008797904,0.0456286836,-0.0843131477,0.0327606299,-0.0655936548,0.0238352625,-0.0456384964,0.0164723057,-0.0236511127,0.0075712963,-0.0002244345,-0.0056188422,0.0177271125,-0.0231789071,0.0441708416,-0.0254855734,0.0706683482,-0.0236564329,0.0978489026,-0.0141739012,0.1180293931,0.0071078892,0.130071394,0.0330982777,0.1319554711,0.0604998398,0.1281110717,0.0850464761,0.1231453389,0.1064278256,0.1119342465,0.1315822256,0.1144837026,0.1627645548,0.1250946268,0.1657289986,-0.2361842172,0.0647962005,-0.2273322404,0.0475027251,-0.2086871661,0.0289296212,-0.1890124973,0.0103859276,-0.1706848646,-0.0094813174,-0.1530438995,-0.0284499018,-0.1332232419,-0.0451484662,-0.1131429832,-0.061190684,-0.0897100733,-0.0720380296,-0.065197631,-0.0833403234,-0.0389923335,-0.0928364428,-0.013843795,-0.1043117763,0.0105793229,-0.113573111,0.0359251281,-0.1230898475,0.0670547783,-0.1240562692,0.0986153728,-0.1167638439,0.1275743608,-0.1028127683,0.1523081543,-0.0849374481,0.1742254036,-0.0670438335,0.2012336466,-0.0464915795,0.2140099668,-0.0153701173,0.2282105803,0.0320386861
-0.1496189107,0.1168042578,-0.1327037518,0.0977852481,-0.1193507913,0.0798491804,-0.1083527364,0.0631374463,-0.0952200063,0.0480610814,-0.0798215625,0.034699645,-0.0628182369,0.022823021,-0.044552005,0.0111160454,-0.0239853653,0.0018806188,0.0021209808,-0.0050784571,0.0196687818,-0.0247112289,0.0472364596,-0.0280718012,0.0708594858,-0.0170306512,0.0910399999,-0.0026538932,0.1096170954,0.0142019347,0.1248641435,0.0348986274,0.1362310108,0.0589473693,0.1432230625,0.0843401716,0.1460517522,0.1097522153,0.1435984748,0.1339702717,0.1430604168,0.1485684001,0.1630603638,0.1664480575,-0.2364088532,0.0688970625,-0.2260795011,0.0448505842,-0.2120250382,0.0217460391,-0.1998877567,-0.0024892418,-0.1798908175,-0.0213115793,-0.1620422157,-0.0411311997,-0.1417557752,-0.0587780818,-0.1217515826,-0.0775117966,-0.0984979768,-0.0935537384,-0.0734353881,-0.1081143781,-0.0452528119,-0.1187034973,-0.015704832,-0.1228772652,0.0136891361,-0.1226125633,0.0409429245,-0.1149649295,0.0673863038,-0.1070379385,0.0926839542,-0.0960911117,0.1152424801,-0.0808071105,0.1369708803,-0.0643180295,0.1562511887,-0.0456558748,0.1729568984,-0.0247639206,0.189213114,-0.0027339066,0.2031870074,0.0182249167
-0.1500067713,0.1133055614,-0.134023623,0.1000241114,-0.1199302262,0.0819219791,-0.1074227934,0.0662515045,-0.093595219,0.0520103711,-0.0781435564,0.0391238307,-0.0614570277,0.0266876628,-0.0445798408,0.0129311128,-0.0248727248,0.0001514451,-0.0089905108,-0.0199642501,0.0185649226,-0.0314078702,0.0474590939,-0.0306045057,0.0735086375,-0.0219251307,0.0949286001,-0.0067853721,0.1126702855,0.0118926614,0.1229342034,0.0356300875,0.1282658781,0.0615166197,0.1304041004,0.0873111587,0.132348187,0.1117426636,0.1326458015,0.1349031148,0.1294666475,0.157049784,0.1357062736,0.182074177,-0.23000089,0.0662327078,-0.2193729159,0.0494988355,-0.2097868336,0.0242860155,-0.1958650499,0.0022135419,-0.1768895596,-0.0164180911,-0.1573862256,-0.0344907241,-0.1375736189,-0.052399952,-0.1178971483,-0.0707336935,-0.0981287364,-0.0897293536,-0.0739545589,-0.1049089135,-0.0479006423,-0.1195882046,-0.0170933683,-0.1265115643,0.0132112783,-0.126044082,0.0425341287,-0.1210247845,0.0686851528,-0.1098238383,0.094037463,-0.0982658977,0.1183288839,-0.0844439057,0.1415659572,-0.0687589143,0.1644212959,-0.0523405743,0.184240162,-0.0322779236,0.2030997491,-0.0111980742,0.2158451391,0.0128866739
