V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88
-0.1704052053,0.1073233072,-0.1417627983,0.0870394757,-0.1259684662,0.0726244922,-0.1115786371,0.0579650301,-0.0947969645,0.0467054025,-0.0790061056,0.0342338256,-0.06173319,0.023737378,-0.0421547675,0.0151409306,-0.0214134409,0.0034348631,-0.0017858709,-0.0110979221,0.0208515974,-0.0195321974,0.0451295368,-0.0205958651,0.0696709858,-0.0181038177,0.0934174738,-0.009622056,0.1169326735,0.0024220418,0.1372077213,0.0245357888,0.1446058947,0.0538250769,0.1498379043,0.0802346169,0.1522636167,0.1078452986,0.143958571,0.1335932229,0.1318643021,0.1514775625,0.1383667175,0.1655222949,-0.244816058,0.0642345294,-0.236021647,0.0384605265,-0.2184618154,0.0152979244,-0.2003365459,-0.0053990793,-0.179897461,-0.0235550524,-0.1577376121,-0.0375736107,-0.1359716249,-0.0524359105,-0.1170463566,-0.0716190836,-0.0929187924,-0.0839532807,-0.0680320983,-0.0945515681,-0.0424050255,-0.1021977363,-0.016074994,-0.1040890904,0.0094936912,-0.1039949506,0.0347726765,-0.0973257289,0.0619170259,-0.0920916104,0.0875577145,-0.0862135822,0.1122407716,-0.0772874139,0.1363639762,-0.0664222257,0.158890726,-0.05110753,0.1826447499,-0.0377393094,0.208039516,-0.0228386826,0.2242976348,0.0036937155
-0.1607236076,0.1073640762,-0.1405583228,0.0917236372,-0.1227753901,0.0787368027,-0.1088216246,0.0632123114,-0.0993993007,0.0456030213,-0.0852713406,0.0299208593,-0.0701700879,0.0152180528,-0.0527801749,-0.00055889,-0.0308681912,-0.0124657847,-0.0062894529,-0.0248556911,0.0213201607,-0.0267831944,0.0465989061,-0.0232889806,0.0713034929,-0.0173434703,0.0934870796,-0.0053511526,0.1119942948,0.0120759409,0.1276455254,0.033163109,0.1366622234,0.0587796563,0.1418713017,0.0845685942,0.1450343967,0.1091658802,0.1468747021,0.1338054658,0.1425928798,0.153871561,0.152672889,0.1835822519,-0.2245948154,0.0730876169,-0.2193261074,0.0477115061,-0.2084431456,0.0248004262,-0.193913337,0.0029093469,-0.1788573464,-0.0189155991,-0.1608255612,-0.0384872484,-0.1441185249,-0.0586019748,-0.1249949193,-0.0814785276,-0.0963931963,-0.0942700221,-0.0691802893,-0.1000868609,-0.0423563157,-0.1052184816,-0.0150606924,-0.1077265804,0.0122579322,-0.1084190086,0.0391824861,-0.1076068005,0.0649433925,-0.1004220441,0.0903798281,-0.0907308273,0.1149539377,-0.0795128322,0.1373366238,-0.064319811,0.1588942412,-0.0467995512,0.1813916067,-0.0296595624,0.2058180587,-0.0150528555,0.2125057848,0.0086556349
-0.14250626,0.1077608779,-0.1333654333,0.0993357698,-0.1184567677,0.0829147531,-0.1042312585,0.0678248369,-0.0915742277,0.0515715921,-0.0812396902,0.0345702054,-0.0659495956,0.0197750396,-0.0481806939,0.007086545,-0.0309633319,-0.0090248469,-0.0068330891,-0.0234182297,0.0208090318,-0.0273182867,0.0470980098,-0.0264024876,0.0722840906,-0.0195743323,0.0955609816,-0.007914966,0.1153516697,0.0094655287,0.1285117999,0.0329948787,0.1356859993,0.0593360638,0.138309889,0.085390217,0.1396096404,0.1099072712,0.1356508562,0.1328271539,0.1218753976,0.1531192906,0.1260762088,0.179512338,-0.2373738103,0.0798003468,-0.2242796583,0.047220305,-0.2111137751,0.0238373308,-0.1989147093,0.0001226869,-0.1811369646,-0.0208169881,-0.1615435022,-0.0395608911,-0.1407291297,-0.0563779256,-0.1202706317,-0.0745633587,-0.0960707592,-0.0899014475,-0.0693011681,-0.0983862207,-0.0428988365,-0.1071419799,-0.0154974887,-0.112780855,0.0121891814,-0.1140565233,0.039875962,-0.1123985992,0.0670245858,-0.1068016276,0.094084669,-0.099865236,0.120438279,-0.0884772934,0.1410699995,-0.0692116621,0.1622470767,-0.0508675503,0.1837269419,-0.0328610643,0.2073143402,-0.0153304671,0.2176361712,0.0186798081
-0.1507798621,0.0991467893,-0.1411632589,0.0932711131,-0.1235418147,0.0801419096,-0.1081297825,0.0661171433,-0.0941298309,0.0511919086,-0.0808508568,0.0359418312,-0.0653574555,0.0218299189,-0.0462176857,0.0110511357,-0.024594176,0.0021078794,-0.0043332118,-0.0129296214,0.0198448942,-0.0216502235,0.0453597423,-0.0254295936,0.0716393288,-0.0222261306,0.0968853435,-0.0123755533,0.120705596,0.0045012329,0.1323594404,0.0318064032,0.1360547328,0.0594381792,0.1356034919,0.0856018848,0.1366167848,0.1097978663,0.1285201082,0.1296475864,0.1135293365,0.1522306925,0.1190075155,0.17966298,-0.2393238204,0.06684511,-0.2306173593,0.0448342673,-0.2166256936,0.0207347897,-0.196908525,0.0019348344,-0.1787210642,-0.0174915126,-0.1583474159,-0.0344798377,-0.1371855388,-0.0505300863,-0.115602009,-0.0663228373,-0.0918977912,-0.0786101604,-0.0670198575,-0.0897699827,-0.0417287206,-0.1000420467,-0.0152294565,-0.1071638302,0.0111063461,-0.1137718615,0.0387802309,-0.1123823694,0.0663287676,-0.108582522,0.0936752041,-0.1010867745,0.1189995529,-0.088175369,0.1428868593,-0.0735974401,0.1674336137,-0.0602018704,0.1910088579,-0.0435068861,0.2179607359,-0.0214362183,0.2239987036,0.0139272716
-0.1641517352,0.1088784738,-0.140519413,0.0898701089,-0.1265382586,0.0734330942,-0.1140501881,0.0567202625,-0.0971578771,0.0449355986,-0.0827935865,0.0304922102,-0.0650642989,0.0190618656,-0.0462242918,0.0084099444,-0.0258185257,-0.0019988637,-0.0032268086,-0.0109895459,0.0204038279,-0.016170531,0.0442731684,-0.0153526072,0.0682835734,-0.0122622975,0.0914992144,-0.0048251777,0.1140085231,0.0066836051,0.1328131754,0.0273258717,0.1426970213,0.0547876793,0.147606763,0.0818185478,0.1487642932,0.1082645926,0.1436732187,0.1325492615,0.1403028399,0.1522883603,0.1444359389,0.1738392466,-0.2424793074,0.0579596518,-0.2324158121,0.0398883405,-0.2146379166,0.0183908625,-0.1949949061,0.0002590655,-0.1751834296,-0.0170145105,-0.1578844341,-0.0369089811,-0.1384586077,-0.0548470443,-0.1180308976,-0.0728398262,-0.093271553,-0.0841027701,-0.0683911062,-0.0950312112,-0.0427261893,-0.1034931456,-0.0161969234,-0.1055114478,0.0101640363,-0.1051850057,0.0365502736,-0.1010678866,0.0631448446,-0.0968915492,0.0889762164,-0.090411254,0.1145275693,-0.0815174843,0.1401576025,-0.0725787302,0.1640233131,-0.0575671063,0.1855218499,-0.0383631982,0.2019831968,-0.0152881963,0.2164056063,0.0043617271
-0.1411026236,0.1028634057,-0.1365057556,0.0975130346,-0.1240707506,0.0795555228,-0.1122076534,0.0630334054,-0.0994856969,0.0467073206,-0.0843699323,0.0323939048,-0.0694027642,0.0170845817,-0.0501968103,0.0027866842,-0.0291310799,-0.006543276,-0.0095810359,-0.0243740614,0.019412048,-0.0341195315,0.0489694564,-0.0350454029,0.0775455762,-0.0277124305,0.1012896598,-0.0118730778,0.1192399431,0.0087727386,0.1330036593,0.0329798483,0.1392889579,0.0602905153,0.1410432958,0.0867075153,0.1410510966,0.1115030691,0.1403059482,0.1355922979,0.1275176543,0.1554780829,0.1277958555,0.1880609611,-0.2304585232,0.0852788496,-0.2181453426,0.0527222459,-0.2037047588,0.0301826755,-0.1926515137,0.0060927443,-0.1799068598,-0.0168235963,-0.1628139178,-0.0380331819,-0.1430950576,-0.0571809089,-0.1215506058,-0.0748737473,-0.0982216564,-0.090642259,-0.0723178475,-0.1051057397,-0.0436144302,-0.1115104354,-0.0154256766,-0.1156073637,0.0128184271,-0.1155861606,0.0404257342,-0.1112450665,0.0677871975,-0.1060437769,0.0940362318,-0.0964707315,0.1183852391,-0.0830666988,0.140553723,-0.0661776459,0.1625853222,-0.0489851803,0.1823314547,-0.0299250453,0.1964139834,-0.0077802557,0.2061598287,0.0191261699
-0.1552945017,0.1060344913,-0.1416502062,0.0922836008,-0.1252381169,0.0775961068,-0.1091431068,0.0645724565,-0.0969791899,0.0483393546,-0.0840106793,0.032542374,-0.0690887836,0.0178932731,-0.0533544239,0.0021510353,-0.0332590709,-0.0136595118,-0.0074795425,-0.0256114735,0.0201274658,-0.0301773194,0.0473548902,-0.0298233112,0.0729678779,-0.0222546962,0.0981378657,-0.0123344162,0.1196801942,0.0062475011,0.1320184758,0.031926227,0.1384770876,0.0592586533,0.1380102472,0.0855979322,0.1372831174,0.109697061,0.1285636826,0.1316111795,0.1240839854,0.1567955029,0.1329836033,0.176124524,-0.2405472661,0.0721878576,-0.2262125003,0.0478337807,-0.2075809895,0.0275910584,-0.1930027286,0.0047558713,-0.1773994712,-0.0165199126,-0.1582292783,-0.03497656,-0.1386536748,-0.0531440661,-0.1175522209,-0.0705090526,-0.0925254345,-0.0806444777,-0.0667736514,-0.0896556352,-0.0408752119,-0.0987373976,-0.0143076566,-0.1049863379,0.012163617,-0.1094492408,0.0393001942,-0.1083048961,0.0665958063,-0.1058568467,0.0929771037,-0.0971130817,0.1193873504,-0.0874451955,0.1422866879,-0.0707222433,0.1643900052,-0.0533852348,0.1860114705,-0.035466187,0.2085214673,-0.0166671667,0.2278355101,0.0164044194
-0.1628973947,0.1032509471,-0.1402107129,0.0883719346,-0.1234156453,0.0749226141,-0.1081772744,0.0615131159,-0.0937365909,0.0474699751,-0.0783111679,0.0344176152,-0.0621249358,0.0216944151,-0.0445313348,0.0090884398,-0.0259435056,-0.0049027721,-0.0027362609,-0.0136315842,0.0212783192,-0.0180447685,0.0450962554,-0.0157710062,0.0690355047,-0.0117773463,0.0919255422,-0.0034852392,0.114075539,0.0077313279,0.1322578426,0.027905307,0.141021528,0.0547475701,0.1479831055,0.0799819429,0.1538908461,0.1061542736,0.1499698056,0.13216886,0.1468064134,0.1515435134,0.1505749996,0.1714340069,-0.2356243845,0.0717295507,-0.2285514251,0.0431534381,-0.2157080265,0.0189879778,-0.2009760785,-0.0049670265,-0.1802780172,-0.0225390458,-0.1635173627,-0.043650426,-0.1409669531,-0.0594331062,-0.1201455871,-0.0761977963,-0.0974041015,-0.0924216303,-0.0714438831,-0.1052447511,-0.0433293027,-0.1131119042,-0.0157113335,-0.1121770955,0.0101492307,-0.1076508119,0.0355280814,-0.1006410793,0.0614633605,-0.0922583024,0.0872276225,-0.0848937371,0.1109993521,-0.0743559312,0.1346450363,-0.0614930748,0.1578978874,-0.0478484272,0.1801345954,-0.0324612718,0.2006593824,-0.0143226142,0.2131210283,0.0070139232
-0.1700116866,0.10776933,-0.1463599868,0.0884577052,-0.1302600196,0.0736213615,-0.1148597244,0.0596041605,-0.0987042766,0.0473002907,-0.0847093711,0.0326268021,-0.0689898467,0.017961593,-0.0507286423,0.0054599644,-0.0329068858,-0.0094975804,-0.0101318796,-0.0254278218,0.0186704752,-0.0339243371,0.0476670954,-0.0330516582,0.0742742326,-0.0252150128,0.0995947256,-0.0130513863,0.11939094,0.0076028342,0.130929477,0.0334608878,0.1328836137,0.0608268091,0.1344407878,0.087080454,0.1352476907,0.1113615784,0.1313104334,0.1341408233,0.1240705208,0.1578662029,0.13453642,0.1819253143,-0.2330710958,0.0688035782,-0.2238112852,0.0501472715,-0.2061105422,0.0308353263,-0.1871000058,0.0112998416,-0.1698540301,-0.0095777971,-0.1529995242,-0.0291436824,-0.1335912428,-0.0459112952,-0.1115706586,-0.0611472892,-0.0892543729,-0.0774715233,-0.0686402228,-0.0950655229,-0.0435948651,-0.1069855255,-0.0162373031,-0.114226539,0.0117829836,-0.1143017112,0.039615223,-0.1143158725,0.0681977189,-0.1123985369,0.0954827456,-0.1017031024,0.1201761101,-0.087496485,0.1434232042,-0.0711650444,0.1642969266,-0.0521231142,0.1856470466,-0.03391306,0.2095595082,-0.0159239171,0.222299589,0.0148856862
-0.1658164931,0.1092081442,-0.1425503444,0.0883735166,-0.1266020508,0.0734277142,-0.1114005515,0.0594973381,-0.0947612329,0.0479778913,-0.0792442453,0.0348879995,-0.0612956803,0.0248499407,-0.0428578335,0.0130021571,-0.0240374309,-0.0004614158,-0.0033192505,-0.0141323616,0.0204542252,-0.0242633997,0.0463274587,-0.0254221168,0.0718197652,-0.0208622133,0.0956985604,-0.0101333298,0.1169017974,0.0063051068,0.1331698,0.0298458011,0.1352597165,0.0578707425,0.1355925914,0.0837391519,0.1340579412,0.107939533,0.1318237386,0.1308935077,0.1242863756,0.153210093,0.1291686417,0.1764029019,-0.2422098169,0.0776295119,-0.2274220973,0.0444335835,-0.2073484034,0.0263298562,-0.1894196981,0.0058361312,-0.1733019578,-0.0152067989,-0.1566608643,-0.0354804777,-0.1387884694,-0.0550021772,-0.1182336591,-0.0729079624,-0.0949719313,-0.0878109491,-0.069888693,-0.0999343054,-0.0435873265,-0.1101572408,-0.0156994634,-0.1144413263,0.0118565208,-0.1139314429,0.0384686221,-0.1090145812,0.0634747615,-0.0993275937,0.0891417761,-0.0891591208,0.1147241158,-0.079034611,0.1396952929,-0.0679810234,0.1640982168,-0.0561024768,0.1882961738,-0.0429581468,0.2185228373,-0.0242258796,0.2265785647,0.0162903286
