V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88
-0.172316758,0.099566134,-0.1466838176,0.0806836962,-0.1306795561,0.0682363702,-0.1150097196,0.0558917502,-0.0983486444,0.0448720202,-0.0817134734,0.0340480552,-0.0639838992,0.0237054045,-0.0449571273,0.0139501262,-0.0226832223,0.0058734308,-0.0021110497,-0.0092391979,0.0217004748,-0.0158649656,0.0454406691,-0.0189221929,0.0693420794,-0.0136197907,0.0936831718,-0.0085875418,0.1170790102,0.0041974635,0.1337752855,0.0284205181,0.1413212296,0.0566892147,0.143497471,0.0835080341,0.1438972998,0.1086734515,0.1393798094,0.1324126987,0.1305746154,0.1525708189,0.1368866352,0.16731238,-0.2433389175,0.0629869544,-0.2312904687,0.0425105717,-0.2151275391,0.0203647501,-0.1947807779,0.0037837166,-0.1757643607,-0.0137750197,-0.154809863,-0.0296365977,-0.1356996731,-0.0481676844,-0.1143884156,-0.0637777467,-0.0917550734,-0.0779813987,-0.0679740494,-0.0906334259,-0.0420488319,-0.0992102731,-0.0159843735,-0.1071614145,0.0103243588,-0.1101189726,0.0369667793,-0.1077275807,0.063797608,-0.1024039212,0.0907120417,-0.0957256438,0.1171140693,-0.0879053144,0.1426621873,-0.0760997129,0.1657476381,-0.0593398187,0.1880744944,-0.0414543943,0.2096103415,-0.0192990494,0.219862342,0.0063940976
-0.1855113192,0.0983527558,-0.1516938437,0.0738878856,-0.1364229229,0.0607352698,-0.1193138387,0.0481778505,-0.1011242569,0.0380737832,-0.0833481403,0.0301799507,-0.0653556825,0.0211594506,-0.045735825,0.0134543735,-0.0241048366,0.0060793947,0.0014401568,-0.005078751,0.0190379233,-0.0242425132,0.0446948297,-0.0249180923,0.0695402567,-0.020211846,0.0926102993,-0.0095147492,0.1145244967,0.0049078054,0.1333170555,0.0262851264,0.1438698739,0.0541139805,0.148693996,0.0813204492,0.1509162795,0.106909295,0.1502193319,0.132400794,0.1460696298,0.146063358,0.1612929513,0.162160875,-0.2490194342,0.0594855128,-0.2387007199,0.0351335147,-0.216034689,0.0171124277,-0.1961992653,0.0013512582,-0.1768438024,-0.0156273204,-0.156049786,-0.0308647528,-0.1350495867,-0.0461984255,-0.1128376918,-0.0595143889,-0.0890221147,-0.0713565711,-0.0656588507,-0.083438449,-0.0418652548,-0.0900330158,-0.01551165,-0.0935159117,0.0113061433,-0.0968990655,0.0375439799,-0.0978942206,0.0630788627,-0.097355398,0.0882624577,-0.0917633154,0.113574709,-0.082046245,0.1388091983,-0.0716786214,0.162367447,-0.0572341654,0.1853366724,-0.040342096,0.2051085589,-0.0184432209,0.2237884018,0.0108260241
-0.150084992,0.1000581263,-0.1377859991,0.0924148699,-0.122458561,0.0783618983,-0.107870047,0.0652625002,-0.0918782568,0.0535406496,-0.0771016836,0.0405360676,-0.059601445,0.0308508465,-0.0409559066,0.0203832663,-0.018732391,0.0096666006,0.0002563234,-0.0074452646,0.02221445,-0.0163184146,0.0458171156,-0.0148927718,0.0704166072,-0.0114134107,0.0939179735,-0.0065219402,0.1093260742,0.0124780248,0.120053894,0.0356344231,0.1268004158,0.0617865969,0.1357366206,0.0858536675,0.1409115621,0.1092708095,0.144111242,0.1327245494,0.1416974401,0.1525292842,0.1516897074,0.1741266299,-0.228729921,0.0670623164,-0.2240714636,0.0459953689,-0.2123307126,0.0226275405,-0.1937533545,0.0039775485,-0.1771964316,-0.0164209702,-0.1601283992,-0.0365180958,-0.1417788018,-0.0560102092,-0.1219739014,-0.0746411054,-0.1017714483,-0.0935186768,-0.0775379498,-0.1114722082,-0.048791031,-0.1236496134,-0.0173384911,-0.1315020119,0.0131468117,-0.127088447,0.0412562877,-0.1222091749,0.0685992511,-0.1135987226,0.0942224157,-0.1013297632,0.1182949561,-0.0867420513,0.1406456306,-0.0698763949,0.1603740325,-0.0502919471,0.1780631543,-0.029184173,0.1928503591,-0.006375013,0.2014688633,0.0118787949
-0.1585569479,0.0998951613,-0.1430410526,0.0862457335,-0.1267564911,0.0728990719,-0.1099296719,0.0629668129,-0.0950561677,0.0499184714,-0.0784135623,0.0391983438,-0.0617091471,0.0270106118,-0.0444584687,0.0138966108,-0.0251351684,0.0014261928,-0.0022807569,-0.0082668712,0.0213985956,-0.0158884625,0.0456032754,-0.0157134123,0.0702114762,-0.0148952517,0.0944385934,-0.0102728038,0.1183931828,0.0025317626,0.1379377343,0.0262174018,0.145904714,0.0563124822,0.1476637257,0.0848647499,0.1422457001,0.109895462,0.1323931149,0.1310892515,0.1347506772,0.1518360594,0.1470854188,0.1654500135,-0.2381082897,0.0608256073,-0.2263421373,0.0456047673,-0.2120282413,0.0233671331,-0.1971942987,0.0019192138,-0.1809163867,-0.0191209903,-0.1615864418,-0.0375870007,-0.1413483877,-0.0550932129,-0.1198976132,-0.0724793728,-0.094681519,-0.0831722216,-0.0709534285,-0.0981358723,-0.0458052262,-0.1115448934,-0.0175882615,-0.1153859495,0.0102528059,-0.1152905429,0.0371824684,-0.1114521565,0.0619522472,-0.1014857285,0.0883819537,-0.0889496183,0.1157793124,-0.0835197303,0.1393434448,-0.0702095282,0.1610740407,-0.0528183937,0.1816962353,-0.0339362856,0.200768531,-0.01317133,0.2173304183,0.0150187143
-0.1399166038,0.1069317667,-0.1314979623,0.1023164961,-0.1186803157,0.0842018283,-0.1074317737,0.0686361595,-0.093788229,0.0545882886,-0.0795963597,0.0405236446,-0.0649952775,0.0258989095,-0.0479490091,0.0120049575,-0.0298917505,-0.0026012476,-0.0096721102,-0.0211193495,0.0185481604,-0.0307533094,0.0471031193,-0.0339922277,0.0750466425,-0.0283266681,0.1015445261,-0.0181410707,0.1282541733,0.0001965641,0.1438870906,0.0329007331,0.1378404311,0.0624890437,0.1339162412,0.0870976893,0.1276040438,0.1087036893,0.1196197798,0.1286744165,0.1079793205,0.1540882884,0.1144429715,0.165571026,-0.2265055098,0.0865756678,-0.2236116556,0.0484987003,-0.2117983215,0.0265564695,-0.1950912758,0.0063912292,-0.1786059943,-0.0143103154,-0.1622558243,-0.0354850343,-0.1407624891,-0.0520611621,-0.1201970441,-0.0701372425,-0.0981682523,-0.0872379266,-0.0727831315,-0.1010958082,-0.0454275436,-0.1102164201,-0.0180716235,-0.1186630103,0.0105223391,-0.1253776228,0.0411481404,-0.1243327589,0.0698179532,-0.115804589,0.0967452741,-0.104286579,0.1210715328,-0.0891233898,0.1469862996,-0.0756357393,0.1677591005,-0.0545738289,0.1866182549,-0.0328491193,0.2020035158,-0.0084333666,0.2182391464,0.0517122182
-0.1608341944,0.1081977912,-0.1390117651,0.0882828117,-0.1227622624,0.0761050254,-0.106389699,0.0669433805,-0.088659942,0.0573938622,-0.0732972874,0.0447109601,-0.0564336977,0.0348844425,-0.0362685675,0.0224935255,-0.0202766759,0.0054751881,-0.0010612344,-0.0071482341,0.0214522056,-0.0142146125,0.0451932251,-0.0149982414,0.0688224797,-0.0145428255,0.0914026713,-0.0066575308,0.1128704774,0.0069158736,0.1281128446,0.0294817079,0.1386367104,0.055419256,0.142334328,0.0819605454,0.1447739455,0.1071805869,0.1410213079,0.1316860714,0.1341642493,0.1497080192,0.1516516423,0.1620151156,-0.2447474741,0.0528505828,-0.2351709073,0.0375452362,-0.2210985702,0.0135568582,-0.201726725,-0.005658712,-0.1836510303,-0.0255441677,-0.1616955056,-0.041114775,-0.1399245544,-0.0559008229,-0.1169242631,-0.0695376762,-0.0942762266,-0.0840771707,-0.0688462158,-0.0940895976,-0.0430589218,-0.1040483758,-0.0168270985,-0.1107590816,0.0101631121,-0.1115183575,0.0374746729,-0.1097712614,0.0645051657,-0.1069741506,0.0907588615,-0.0989158435,0.1159780733,-0.0873874544,0.1402885579,-0.0735588876,0.1608606351,-0.0544895868,0.180536968,-0.0346799087,0.1970616775,-0.0124993558,0.2148790078,0.0052797899
-0.1454727123,0.1088814834,-0.1341440115,0.1024312321,-0.1205914807,0.0853352143,-0.1058474543,0.0718773842,-0.0929979966,0.0565236209,-0.0778110224,0.0437945878,-0.0622045641,0.0300883333,-0.0445737468,0.0172899724,-0.0239771348,0.0054358917,-0.0025646629,-0.0099343912,0.0128728634,-0.0320936752,0.0455667899,-0.0439392465,0.0816782281,-0.0373343958,0.1079192141,-0.0166712836,0.1253006609,0.0085853263,0.1296403773,0.0365275349,0.1302489487,0.0630466486,0.1268964601,0.0880110902,0.1239096459,0.1108019938,0.1177200311,0.128631147,0.1046811142,0.1513155015,0.1034302295,0.1778779956,-0.2325069378,0.0859305291,-0.2201210741,0.0526981109,-0.204431982,0.0336095662,-0.1874541417,0.0121005317,-0.1738301147,-0.0104928574,-0.1568629901,-0.0300027858,-0.1379085987,-0.0490288297,-0.1186815685,-0.0684218912,-0.0968611807,-0.0855258866,-0.0719388737,-0.099604664,-0.0457962436,-0.1116095384,-0.0211510852,-0.1229423024,0.0026703663,-0.14117144,0.0434416842,-0.1483892779,0.0813307465,-0.1347531205,0.1080967599,-0.1163139346,0.1317931677,-0.0975676464,0.1516328982,-0.075284862,0.1677166641,-0.0517930401,0.1819488052,-0.0277167139,0.1958974539,-0.0048664635,0.2033364677,0.0446645508
-0.1566482541,0.1102111926,-0.1379559291,0.0923130693,-0.1229123443,0.0779889052,-0.1091920945,0.0637953867,-0.0928770771,0.0526647715,-0.0771371286,0.0402353873,-0.0611416695,0.0273767988,-0.0426163127,0.0146701532,-0.0308417154,-0.0051428961,-0.0080736696,-0.0238808083,0.0208793064,-0.0276319068,0.0470698955,-0.0273068741,0.072591048,-0.0220385942,0.0972430334,-0.0123705683,0.1195546741,0.0047774647,0.1333752286,0.0303391401,0.1415401173,0.057905208,0.1428165694,0.0848894816,0.1422610893,0.1096103411,0.1395885899,0.1335695713,0.1282120152,0.152129775,0.1231556188,0.1751775491,-0.2442067348,0.0688161876,-0.2309546821,0.0422781407,-0.210769804,0.0242871577,-0.1938997469,0.0043206527,-0.1767960139,-0.0155461787,-0.155635837,-0.0310172107,-0.1354302012,-0.0492615498,-0.1174856631,-0.069448843,-0.0953344085,-0.0854293392,-0.0724148792,-0.1021722604,-0.0449538817,-0.1125895254,-0.0168097985,-0.113902282,0.0107378175,-0.110220501,0.0389777298,-0.1089108136,0.0662839559,-0.1065063741,0.0931394092,-0.0993196869,0.1197834999,-0.0899686861,0.1435645355,-0.073875573,0.1647601349,-0.0547352522,0.1816538359,-0.0322591579,0.1973699632,-0.0093241585,0.2095297781,0.015502706
-0.166051379,0.1071779434,-0.1415075777,0.0882477623,-0.1257466743,0.075175006,-0.1113467196,0.0617825932,-0.0965145094,0.0486879823,-0.0817472346,0.0354764493,-0.0666353881,0.0210890979,-0.0474487411,0.0100853729,-0.0266184197,0.0001270427,-0.0027789697,-0.0085648165,0.0204433655,-0.0205281712,0.0447876802,-0.0275380768,0.0707145398,-0.0229062933,0.0955576247,-0.0140788172,0.1202515491,0.0014872564,0.133762281,0.0282359844,0.145399865,0.0545812953,0.1503633459,0.0835765147,0.1479169455,0.1110616356,0.1392856179,0.1335728609,0.1321901197,0.1530443017,0.1383572515,0.161641389,-0.2458397333,0.0549575354,-0.2333011436,0.0388994276,-0.2141136007,0.0207143275,-0.1963161721,0.0019676721,-0.1785863559,-0.0172624683,-0.1598937306,-0.0358096734,-0.137453808,-0.0492635698,-0.1147377215,-0.0631265166,-0.0911568994,-0.0754037336,-0.0663065081,-0.0871965211,-0.0414385796,-0.0982573582,-0.0157834667,-0.1057166669,0.0104157385,-0.1099967173,0.0370581102,-0.1089631299,0.0637390784,-0.1041347583,0.0902420958,-0.0961643232,0.116473433,-0.0873009676,0.1415180855,-0.0741747963,0.1617930861,-0.0543575488,0.1841609273,-0.0369714102,0.202115481,-0.0135080837,0.2147771112,0.0196349678
-0.1445441772,0.1102512475,-0.1334393156,0.0996764216,-0.11851625,0.0843624759,-0.1058709268,0.0691978107,-0.0914905948,0.055525601,-0.0782472958,0.0406201084,-0.063245891,0.0266734663,-0.0463533282,0.0126442424,-0.0249798858,0.0026645197,-0.0033450264,-0.0113434602,0.021112573,-0.0212440196,0.0468524491,-0.0253452162,0.0729637425,-0.0207945558,0.0973726838,-0.0096115326,0.1168129407,0.0098644986,0.1250375606,0.0356323154,0.1286911026,0.0617458058,0.1268233088,0.0866274794,0.1244509884,0.1112466714,0.1239355047,0.1304875923,0.1080052013,0.1518066717,0.1144942616,0.1745345807,-0.2316070313,0.0763621925,-0.2203330397,0.0502823556,-0.2056682095,0.0285953639,-0.1933845923,0.005781401,-0.1769466908,-0.0146295041,-0.1617369684,-0.036263471,-0.1430641104,-0.05603004,-0.1215715592,-0.0743750183,-0.0967237745,-0.087009432,-0.073107343,-0.102890151,-0.0459218623,-0.1142754428,-0.0173257276,-0.1207051982,0.0119031579,-0.1236363815,0.0410337089,-0.1203585981,0.0685014961,-0.1130262695,0.0971735698,-0.1083620919,0.1254091536,-0.0953736808,0.1477584348,-0.0758150564,0.169533634,-0.0578289839,0.1918538484,-0.0394278967,0.213969828,-0.0154669671,0.2237344521,0.019230146
