V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88
-0.1607267543,0.1156163382,-0.1362730905,0.1037542512,-0.1168686098,0.0870053437,-0.1018637394,0.0731439321,-0.0853600093,0.0613766439,-0.0697820688,0.0482424581,-0.053251352,0.0374817957,-0.0351850405,0.0252221478,-0.0169037652,0.0131021187,0.0041470344,0.0015602259,0.0240492297,-0.0106346419,0.044368793,-0.0185503773,0.0687313413,-0.0158393417,0.0934976002,-0.0085331639,0.1170198128,0.0063670987,0.1288944227,0.0322070962,0.1274994621,0.0582652638,0.1240072786,0.083661086,0.1221357278,0.1082346154,0.1189507456,0.1303920277,0.1104716115,0.1576434642,0.1225428633,0.1719462738,-0.2391857963,0.0534307099,-0.2297169036,0.0435621212,-0.2119961279,0.0215712568,-0.1930196286,0.0021174759,-0.173653523,-0.0163732114,-0.1547263764,-0.0353251784,-0.1373984421,-0.0550312635,-0.1161779137,-0.0710372845,-0.0977079143,-0.0896557903,-0.0762033546,-0.1072081234,-0.0502361152,-0.1227884614,-0.0199025351,-0.131759097,0.0119212374,-0.1356207213,0.0448031629,-0.131092146,0.0731923633,-0.1195598946,0.09773857,-0.1067562101,0.1235260366,-0.0935080875,0.1450751503,-0.0742698115,0.1658158284,-0.0557792516,0.1858930543,-0.0360932872,0.2043335604,-0.0143691106,0.2175241738,0.0138807103
-0.1603381269,0.1107279906,-0.1412009684,0.0940927776,-0.1238658945,0.0783221638,-0.1092053439,0.0627742056,-0.095395069,0.0473872889,-0.0816715148,0.0317491419,-0.0649048171,0.0189647728,-0.0467241028,0.0069927061,-0.0282872529,-0.0070489605,-0.0054860154,-0.0184768732,0.019729972,-0.0221756953,0.0449009876,-0.0214402916,0.0700624115,-0.0174783071,0.0942204292,-0.0078724059,0.115870214,0.0078761532,0.1286005775,0.031925124,0.1347422702,0.0585052009,0.1373262914,0.084612648,0.138684292,0.109407398,0.1399860794,0.1336224838,0.1357734007,0.1548542651,0.1456473079,0.1793696757,-0.2413684072,0.0585933911,-0.2303115326,0.0437838129,-0.215221237,0.0196862232,-0.1951149922,0.0007178157,-0.1768778499,-0.0189526626,-0.1580515847,-0.0378372661,-0.1382604944,-0.0559681576,-0.1148261448,-0.0691314006,-0.0913064265,-0.0820110627,-0.0665097226,-0.0920568022,-0.0406820617,-0.0993838131,-0.0143628084,-0.1054380774,0.0120494099,-0.1087418041,0.0389903155,-0.1095536991,0.0665931189,-0.107613058,0.0930816332,-0.098182898,0.1179942023,-0.0861005811,0.1421939203,-0.0720573811,0.1643870007,-0.0549994831,0.1871902864,-0.0377114244,0.2037836101,-0.0150789436,0.2081646369,0.0113458095
-0.1523211377,0.1027021533,-0.1398607151,0.0962827179,-0.1227459515,0.0792031059,-0.1095693029,0.0626536468,-0.0941330273,0.0488484029,-0.0805375724,0.0331183997,-0.0635988594,0.0211434485,-0.0443557502,0.0115434162,-0.0241650434,0.0013769876,-0.0015721904,-0.00705063,0.0209054748,-0.0160925279,0.044774091,-0.0198215207,0.0698348736,-0.019267375,0.095749901,-0.013036284,0.1198429616,0.002815606,0.135603484,0.028238395,0.1409831558,0.0568776925,0.1407601522,0.0835734645,0.1370023841,0.1076177202,0.1314503066,0.1304783954,0.1207197631,0.1526131558,0.1248590049,0.1661646585,-0.2472594204,0.0689273196,-0.2383260075,0.040121855,-0.2196992012,0.0162329523,-0.1989344708,-0.0030549309,-0.1772265658,-0.0186521763,-0.1573908779,-0.0363705673,-0.1364011088,-0.0524100357,-0.1135955533,-0.0655437581,-0.0892490415,-0.0769448031,-0.0660004595,-0.0906623956,-0.0417281204,-0.1019232081,-0.0160031722,-0.1106600897,0.0111981538,-0.1130903072,0.0386092061,-0.1106825399,0.0653021644,-0.1046480061,0.0906892583,-0.0948081722,0.1168486499,-0.0865286978,0.1415006159,-0.0729764684,0.1639779334,-0.0566562981,0.1883563027,-0.0420695134,0.2125339913,-0.0208768568,0.223171721,0.0232936683
-0.1598241802,0.0944595763,-0.147459092,0.0861648161,-0.1281991399,0.0741544969,-0.1118764764,0.0609301656,-0.0949626168,0.0492165681,-0.0781270359,0.0373075084,-0.0609818723,0.0263296477,-0.041884887,0.0164716006,-0.0214130942,0.0050267252,-0.0016181054,-0.0078193052,0.0207434725,-0.0143866659,0.0446940562,-0.0171857552,0.0693160991,-0.0156000249,0.0940030264,-0.0090092644,0.1187456055,0.0032375256,0.1368469983,0.0278922071,0.1403759103,0.05728026,0.1395319019,0.0836306858,0.1370468215,0.1078478443,0.1313729135,0.1305323169,0.120931598,0.1525274478,0.1230052882,0.1701281024,-0.2489060582,0.0636991103,-0.2322631398,0.0440720379,-0.2122842149,0.0241072553,-0.1937416303,0.0038201729,-0.1744292844,-0.0149349749,-0.157070712,-0.0351173031,-0.1367926371,-0.052038665,-0.1148076617,-0.0669609508,-0.0910466632,-0.0794670142,-0.0679790448,-0.0933767117,-0.0425523345,-0.1028020951,-0.0166133961,-0.1111883274,0.0102315531,-0.1178985911,0.0397797791,-0.1166378027,0.0660319897,-0.106413566,0.0912495308,-0.0963404595,0.1162969104,-0.085265091,0.1414273398,-0.0732673061,0.1649439208,-0.0572021203,0.1858301889,-0.0382853593,0.2092659946,-0.0204273185,0.2331623782,0.0127886012
-0.1606799323,0.1002645721,-0.1447691732,0.0917312546,-0.1291306613,0.0749059302,-0.1143177919,0.0595266896,-0.0994551972,0.0447269202,-0.0836424725,0.0305159664,-0.0664393556,0.017595405,-0.0470955739,0.0067066999,-0.0265240872,-0.0037191822,-0.0046680547,-0.0150605872,0.0191316613,-0.024443194,0.0457905051,-0.0284292239,0.0737650641,-0.0238651009,0.0981654571,-0.0096477161,0.115702578,0.0105929209,0.1214471381,0.0348530533,0.1243281518,0.0620010779,0.1297832515,0.0880482305,0.1323231443,0.1104585253,0.1264906854,0.1320972512,0.118521743,0.1586485637,0.1315058018,0.1922468767,-0.2433365854,0.0635109811,-0.2338894352,0.0428444954,-0.2099967883,0.0274578958,-0.1906657464,0.0071362658,-0.1705571309,-0.0109658867,-0.1529867922,-0.0307265491,-0.1320558429,-0.0457770629,-0.1101615695,-0.0606755946,-0.0875310256,-0.0747062047,-0.0642944596,-0.0879212786,-0.0404432603,-0.0999647227,-0.0146058538,-0.1081450275,0.012410088,-0.1107783501,0.0400455302,-0.1107492352,0.0671290628,-0.105138787,0.0938900017,-0.0987707511,0.1202543863,-0.0897878361,0.1470417415,-0.078619597,0.1698108088,-0.0626572855,0.1985320064,-0.0497623589,0.2211363556,-0.0212026975,0.2200416272,-0.0043553462
-0.1371898039,0.0969979907,-0.1386812922,0.0991206563,-0.1224070909,0.0818702189,-0.1090686941,0.0651569868,-0.0953635937,0.0495059274,-0.0802558923,0.0349338926,-0.0649535358,0.020329614,-0.0469444062,0.0070758081,-0.026912318,-0.0051753232,-0.0046755878,-0.0171590887,0.0206528052,-0.0250328741,0.0472547563,-0.0244937634,0.0733137687,-0.0194863841,0.0976610978,-0.0081144781,0.1192918683,0.0088424672,0.1288236667,0.0338964565,0.1309195356,0.0602440618,0.1314196221,0.0864774356,0.1320087478,0.1109149205,0.1299350407,0.1329073136,0.1193727088,0.1591992534,0.1341557512,0.1864666187,-0.2457391322,0.0747915799,-0.2295993194,0.0485106271,-0.2101651029,0.0277801611,-0.1929696987,0.006159686,-0.1732737672,-0.0120555118,-0.1538862412,-0.0307836091,-0.1349635637,-0.049519304,-0.1158133219,-0.0681914368,-0.0938056176,-0.0843240302,-0.0703467633,-0.0987829188,-0.0462236651,-0.1111432529,-0.0209563564,-0.1264170125,0.0127979681,-0.1324573229,0.0445526055,-0.1266334563,0.0740958918,-0.1187991363,0.1003549318,-0.1034579226,0.1208466963,-0.0851460969,0.1419234511,-0.067670121,0.1618188071,-0.0483313824,0.1822497372,-0.0289533854,0.2021651002,-0.0109070946,0.2085802062,0.0118532299
-0.1558300784,0.1073563074,-0.1411839648,0.0953297954,-0.1327780837,0.0738797598,-0.1185381665,0.0563521709,-0.1035362891,0.040620489,-0.0870519891,0.0265856581,-0.0700157823,0.0130483214,-0.0504401289,0.0009052192,-0.0294751081,-0.0089558728,-0.0080540065,-0.0218628346,0.0183915692,-0.0319871812,0.0471211852,-0.0301193462,0.0726989574,-0.0219882108,0.0979013178,-0.0117459187,0.1201910054,0.0061236596,0.1335369764,0.0316464988,0.1382260656,0.0593573199,0.1384913048,0.0858713003,0.1402608216,0.1108783587,0.1405970246,0.1353339876,0.1356050496,0.1570023646,0.1444712192,0.1842189794,-0.2325811266,0.0709578028,-0.2243936919,0.0495350358,-0.2070737634,0.0283221963,-0.190458189,0.0057262573,-0.1768653482,-0.0170714566,-0.159822276,-0.0381253997,-0.1365413232,-0.051752348,-0.1152552627,-0.0681590193,-0.092748144,-0.0833824859,-0.0673195679,-0.0931055747,-0.0415895159,-0.1020678142,-0.0148751231,-0.1079269501,0.0121381552,-0.1094536361,0.0395433901,-0.1095578884,0.0664004713,-0.1036157266,0.0930780363,-0.0965805023,0.118382454,-0.0847328738,0.1419452141,-0.0694680675,0.1624101621,-0.0504137679,0.1848280244,-0.033465809,0.2008509093,-0.0122616618,0.2093576158,0.0187488639
-0.1631008662,0.0979180305,-0.1454818023,0.0864337484,-0.1267517852,0.0733014024,-0.1091632788,0.0621740567,-0.0920468501,0.0504680369,-0.0763347127,0.0367045188,-0.0602410663,0.024216239,-0.0419391227,0.0130287136,-0.022744912,0.001104488,-0.0013868682,-0.0088576031,0.0212071456,-0.0154899499,0.0444027503,-0.0159199434,0.0675299268,-0.0089466586,0.091208812,-0.0013834671,0.1122794858,0.0104072936,0.124639564,0.0326266997,0.1339148038,0.0575714443,0.1381680743,0.0833755522,0.1449488664,0.1073004365,0.1433837155,0.1322801443,0.1405979526,0.1501014525,0.1601661657,0.1701298029,-0.2479665309,0.0583447825,-0.2333518941,0.0412626072,-0.2161616497,0.0182379479,-0.1947527789,0.0007407033,-0.1774695412,-0.0195007372,-0.1602639691,-0.0397951825,-0.1411263637,-0.0594771989,-0.1174849093,-0.0744410676,-0.0928320506,-0.0859061552,-0.0678316728,-0.0962930944,-0.0417109429,-0.1037072124,-0.0149831197,-0.1088095769,0.0117630925,-0.1088830045,0.0386841802,-0.1061269274,0.0656840176,-0.1052905873,0.0925043421,-0.0976364768,0.1147231757,-0.0817914365,0.1377420379,-0.0666658007,0.1612249331,-0.0522370008,0.1842567742,-0.03645985,0.2068005675,-0.0182392316,0.209296304,0.0041300617
-0.1659184971,0.0991228815,-0.1445550862,0.0910298306,-0.1274153796,0.0752545336,-0.1116072851,0.0612322385,-0.0957078994,0.0482278554,-0.0791179923,0.036308501,-0.0615366389,0.0254720404,-0.0435897422,0.0134406651,-0.0241935601,0.0023924987,-0.0022913039,-0.007480982,0.0201501965,-0.0175078871,0.0428220264,-0.0277472706,0.0702551314,-0.023344755,0.0939701041,-0.0106109371,0.1162250615,0.0049754121,0.1331859457,0.0283344382,0.1406107704,0.0567617184,0.1404777574,0.0838849963,0.137048774,0.1082180486,0.1315566079,0.1318982145,0.1269593571,0.155118514,0.1383894681,0.1638018167,-0.2430653278,0.050287703,-0.2377070943,0.0388687942,-0.2210893818,0.0155586702,-0.2044500387,-0.0073010222,-0.1831774577,-0.0274954933,-0.1585799865,-0.0383926042,-0.134404537,-0.0464243896,-0.1105226428,-0.0586583557,-0.0866216961,-0.0702252519,-0.0623984509,-0.0817599302,-0.0383917146,-0.092940536,-0.0142545494,-0.1019577824,0.0108551737,-0.1065636006,0.0371939729,-0.106035608,0.063062121,-0.0994993085,0.0887826475,-0.0917982832,0.1135730082,-0.0808764856,0.1387279581,-0.0700703962,0.1616510176,-0.0547701045,0.18538989,-0.042929244,0.2188096781,-0.0326827064,0.2408995946,0.006883563
-0.1750138823,0.1005603712,-0.1475358679,0.0861776973,-0.1298073793,0.0723982303,-0.1129961182,0.0596189551,-0.09543973,0.0489320047,-0.0797624625,0.0355108341,-0.0612949369,0.0259467325,-0.043957713,0.0119344067,-0.0266191666,-0.0024421747,-0.0048208302,-0.012818349,0.0187171334,-0.0202321764,0.0437330566,-0.0239901134,0.0695058763,-0.0195593158,0.0935228776,-0.0083654525,0.1125127587,0.0097805008,0.126038578,0.0326572403,0.1343019637,0.0585443122,0.138943283,0.0845035771,0.1371456107,0.1088067474,0.1251157424,0.130497418,0.1227396668,0.158122415,0.1466869052,0.1826618631,-0.2436108309,0.0431638869,-0.239868775,0.0357969558,-0.2188367426,0.0156287882,-0.1969736037,-0.0011083271,-0.1740491117,-0.0137110796,-0.152691892,-0.029480561,-0.131163274,-0.0438111219,-0.1093300782,-0.0570598735,-0.0855809268,-0.0680123455,-0.0615093337,-0.0799580262,-0.0376096541,-0.0908646363,-0.0131615539,-0.0999729332,0.0112640595,-0.1069397499,0.0378072298,-0.1071320823,0.0644365266,-0.1030395626,0.0916822163,-0.0995874334,0.1173811158,-0.0886489057,0.1439565326,-0.0787060516,0.1670846934,-0.0625411627,0.1922802036,-0.0498376274,0.2217783333,-0.0283092369,0.2249994999,-0.0051146381
